@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute '' numeric

@data
434,'2024/04/07 20:54:07:291',1,0.394462,0.401895,0.412081,0.434915,0.471695,0.512929,0.552178,0.593768,0.632197,0.663284,0.694984,0.721087,0.73738,0.746016,0.749101,0.75281,0.434249,0.4608,0.498997,0.539691,0.576611,0.631475,0.661921,0.694897,0.72319,0.740314,0.606896,0.609171,0.611983,0.614536,0.56462,0.585994,0.608817,0.627404,0.644305,0.48361,0.506638,0.527585,0.547361,0.527838,0.506353,0.646412,0.668281,0.686992,0.703114,0.687197,0.668575,0.511674,0.549357,0.585706,0.604193,0.624123,0.649646,0.671229,0.648382,0.622913,0.602207,0.582008,0.546377,0.521041,0.585028,0.603704,0.623436,0.66131,0.622923,0.602773,1
435,'2024/04/07 20:54:07:324',1,0.393343,0.401013,0.411517,0.434764,0.470838,0.51036,0.548681,0.589235,0.626365,0.656927,0.687749,0.715668,0.734239,0.743487,0.748391,0.75294,0.43248,0.458922,0.496713,0.53737,0.574094,0.629254,0.659279,0.692449,0.721383,0.738034,0.603828,0.605735,0.608579,0.610778,0.562865,0.583853,0.60552,0.623588,0.640425,0.482494,0.504653,0.525906,0.54493,0.525842,0.504076,0.6438,0.663859,0.683696,0.701039,0.683741,0.664082,0.510116,0.546783,0.58142,0.601673,0.621735,0.647067,0.669085,0.645762,0.620635,0.599715,0.578105,0.543653,0.520592,0.580748,0.60108,0.621071,0.65963,0.620609,0.600318,1
436,'2024/04/07 20:54:07:357',1,0.39319,0.401039,0.412061,0.436649,0.47386,0.513986,0.552239,0.592441,0.628247,0.657153,0.686474,0.715315,0.734673,0.74433,0.749583,0.754977,0.436881,0.4648,0.502556,0.541742,0.57734,0.628426,0.659573,0.693921,0.723769,0.741095,0.603941,0.606122,0.608946,0.61143,0.563452,0.583975,0.605584,0.623822,0.640132,0.486544,0.508918,0.529222,0.549085,0.529213,0.508408,0.641504,0.661845,0.681178,0.699944,0.681594,0.662257,0.511193,0.54788,0.583134,0.601844,0.620801,0.64706,0.67013,0.6457,0.619913,0.599649,0.578808,0.544794,0.522103,0.582291,0.601179,0.620255,0.659437,0.61973,0.600118,1
437,'2024/04/07 20:54:07:390',1,0.392973,0.399928,0.408432,0.430316,0.466841,0.507947,0.548051,0.588915,0.626063,0.658729,0.691581,0.721105,0.738809,0.748377,0.753167,0.756673,0.433039,0.461046,0.497322,0.536144,0.570822,0.631901,0.661846,0.69398,0.722249,0.739703,0.603603,0.605505,0.608135,0.610529,0.561844,0.582754,0.604359,0.622666,0.638569,0.481841,0.504354,0.525422,0.545879,0.525498,0.50403,0.641278,0.663058,0.682913,0.701404,0.683358,0.663613,0.509641,0.547244,0.582582,0.600566,0.620452,0.646027,0.66888,0.644386,0.618961,0.598298,0.578413,0.54366,0.519588,0.581506,0.599836,0.619834,0.659209,0.619266,0.598916,1
438,'2024/04/07 20:54:07:423',1,0.392998,0.400543,0.410472,0.434685,0.472612,0.514702,0.553655,0.594338,0.629769,0.659268,0.690079,0.717688,0.7357,0.744045,0.747535,0.751597,0.433752,0.460524,0.498607,0.539088,0.574621,0.629212,0.659795,0.693384,0.72217,0.738782,0.604801,0.607344,0.61059,0.613348,0.562516,0.584299,0.606808,0.625204,0.641351,0.483814,0.506363,0.526775,0.545435,0.527125,0.5061,0.64174,0.662708,0.68137,0.69917,0.681664,0.663158,0.511627,0.547316,0.583218,0.601688,0.621843,0.648084,0.669834,0.647841,0.621965,0.600516,0.580003,0.544779,0.521649,0.582389,0.601197,0.621323,0.659924,0.621821,0.600879,1
439,'2024/04/07 20:54:07:459',1,0.391909,0.400306,0.410811,0.434164,0.470916,0.51181,0.550423,0.591564,0.629077,0.658711,0.68839,0.715383,0.733209,0.743852,0.748713,0.753069,0.433011,0.460081,0.498704,0.539742,0.576728,0.625749,0.658075,0.692783,0.722598,0.740436,0.60313,0.605533,0.608514,0.611039,0.561885,0.582883,0.604579,0.623193,0.639696,0.483696,0.505806,0.526854,0.54722,0.527304,0.505748,0.639406,0.6609,0.680553,0.698366,0.680843,0.66131,0.509137,0.545877,0.582051,0.600526,0.620294,0.646429,0.669686,0.645845,0.619561,0.598756,0.578633,0.543656,0.518672,0.580875,0.599658,0.619549,0.660286,0.61964,0.599304,1
440,'2024/04/07 20:54:07:490',1,0.392199,0.401467,0.412998,0.436724,0.4738,0.5152,0.554385,0.594946,0.631461,0.661503,0.692117,0.719047,0.736526,0.745482,0.750034,0.754589,0.432091,0.460728,0.49902,0.539844,0.575832,0.626558,0.658287,0.693267,0.723592,0.740156,0.604052,0.606359,0.609535,0.612327,0.56282,0.584681,0.606669,0.624484,0.639977,0.482717,0.505634,0.526843,0.546169,0.527249,0.50544,0.641254,0.662522,0.682169,0.700812,0.682879,0.663101,0.511153,0.547985,0.583338,0.601564,0.621763,0.64873,0.671505,0.648743,0.622466,0.601107,0.581448,0.546095,0.520727,0.582838,0.601182,0.62137,0.661249,0.621997,0.601232,1
441,'2024/04/07 20:54:07:521',1,0.393867,0.401607,0.411565,0.434234,0.470446,0.511978,0.551602,0.593076,0.629931,0.66045,0.690192,0.716661,0.734808,0.744856,0.748459,0.753026,0.433148,0.459487,0.497805,0.538691,0.575806,0.625835,0.65709,0.691033,0.721124,0.738539,0.604137,0.606496,0.609389,0.611773,0.56222,0.583674,0.606277,0.624909,0.641013,0.483901,0.505775,0.525766,0.545674,0.526579,0.506036,0.641989,0.663145,0.682015,0.700156,0.681919,0.663117,0.509886,0.547346,0.583007,0.601727,0.621199,0.647806,0.670286,0.646862,0.620664,0.599577,0.579298,0.544455,0.519625,0.582348,0.601225,0.620952,0.659822,0.620419,0.600058,1
442,'2024/04/07 20:54:07:554',1,0.392456,0.400718,0.411679,0.436717,0.473709,0.515692,0.555436,0.596358,0.63248,0.662268,0.693805,0.720377,0.73806,0.746607,0.75081,0.755555,0.434586,0.461479,0.497915,0.537789,0.574267,0.626587,0.656649,0.689876,0.71918,0.737285,0.602796,0.605779,0.60931,0.612296,0.56602,0.58623,0.607507,0.624789,0.640752,0.48566,0.507029,0.528665,0.547731,0.529112,0.507253,0.640079,0.659981,0.679972,0.6982,0.68011,0.660518,0.51286,0.550638,0.585225,0.603669,0.622571,0.646896,0.669681,0.646222,0.621551,0.601871,0.582104,0.547806,0.52331,0.584381,0.603302,0.621967,0.659296,0.621416,0.602414,1
443,'2024/04/07 20:54:07:587',1,0.391424,0.399473,0.410666,0.433772,0.470931,0.512958,0.551404,0.590877,0.626011,0.656425,0.687787,0.71543,0.733581,0.743965,0.74891,0.7532,0.435078,0.463201,0.499748,0.538854,0.574682,0.629775,0.66007,0.693318,0.721601,0.737946,0.604108,0.60656,0.609603,0.612148,0.56354,0.584092,0.605291,0.623308,0.639622,0.485355,0.508047,0.529038,0.548658,0.529084,0.507656,0.641091,0.661246,0.680911,0.699462,0.681032,0.661667,0.509108,0.545804,0.582519,0.601056,0.620898,0.64728,0.669644,0.645477,0.619558,0.598626,0.578295,0.543064,0.519099,0.581665,0.600522,0.620307,0.659403,0.61975,0.59957,1
444,'2024/04/07 20:54:07:620',1,0.391685,0.399462,0.411031,0.435602,0.472585,0.51365,0.552533,0.593412,0.630202,0.660267,0.691942,0.720295,0.739166,0.749491,0.755313,0.758809,0.43603,0.463423,0.500953,0.540275,0.576061,0.627465,0.657695,0.69117,0.720295,0.738839,0.603415,0.605553,0.608372,0.610896,0.563936,0.583847,0.605378,0.624165,0.640745,0.487053,0.509014,0.530217,0.549324,0.529936,0.508492,0.64242,0.66298,0.682467,0.700079,0.68312,0.663562,0.51111,0.547655,0.583184,0.60157,0.621218,0.647132,0.670259,0.64634,0.620866,0.599992,0.579575,0.544978,0.520975,0.582551,0.601117,0.620815,0.660236,0.620599,0.600551,1
445,'2024/04/07 20:54:07:653',1,0.391529,0.399617,0.409555,0.43346,0.469865,0.512299,0.551176,0.591797,0.629012,0.660517,0.693522,0.721666,0.738673,0.746761,0.750005,0.753475,0.433219,0.460492,0.497958,0.537941,0.574246,0.626319,0.655727,0.688558,0.717659,0.735792,0.60196,0.604411,0.607526,0.610353,0.562554,0.582769,0.604588,0.622931,0.639273,0.483869,0.506408,0.528931,0.547754,0.528322,0.505529,0.639901,0.659778,0.680381,0.698667,0.680964,0.660453,0.510096,0.54782,0.582866,0.601052,0.619251,0.644286,0.667877,0.64305,0.617634,0.598682,0.579028,0.544917,0.520362,0.581932,0.600483,0.618682,0.658465,0.617778,0.599259,1
446,'2024/04/07 20:54:07:686',1,0.394397,0.403479,0.413987,0.437175,0.47258,0.513753,0.551486,0.591721,0.627142,0.657543,0.688955,0.718202,0.73765,0.747937,0.752346,0.757399,0.433132,0.461441,0.500029,0.540491,0.576768,0.62241,0.654283,0.689612,0.720991,0.739577,0.602212,0.604398,0.60742,0.60994,0.560687,0.582202,0.60447,0.623099,0.639604,0.482733,0.505447,0.527214,0.546588,0.527617,0.505086,0.64102,0.661411,0.68151,0.700126,0.682089,0.661746,0.509052,0.546783,0.582208,0.59953,0.619115,0.64515,0.669315,0.644114,0.618215,0.597457,0.578257,0.543656,0.519942,0.581271,0.59914,0.618715,0.658937,0.618095,0.597857,1
447,'2024/04/07 20:54:07:720',1,0.389666,0.398012,0.408488,0.431862,0.468823,0.509913,0.548772,0.589729,0.626301,0.657531,0.689012,0.717728,0.736019,0.746476,0.751277,0.755736,0.433386,0.461253,0.497988,0.536568,0.572198,0.630001,0.659661,0.69182,0.720467,0.738493,0.603133,0.60482,0.607554,0.609692,0.561017,0.581899,0.603983,0.623192,0.640476,0.4821,0.504409,0.525566,0.545415,0.52528,0.50387,0.642058,0.662806,0.682524,0.700456,0.682533,0.662803,0.509767,0.546673,0.581485,0.600684,0.620951,0.646473,0.669962,0.645474,0.619512,0.598258,0.577426,0.543908,0.520421,0.580581,0.59997,0.620151,0.659968,0.619864,0.599104,1
448,'2024/04/07 20:54:07:753',1,0.392409,0.400776,0.410958,0.43408,0.469726,0.511275,0.548837,0.588605,0.625843,0.65805,0.690847,0.72004,0.738806,0.749284,0.753938,0.759165,0.435853,0.463156,0.500346,0.540494,0.575422,0.626199,0.656981,0.690979,0.720878,0.739081,0.603258,0.604738,0.607031,0.608931,0.561868,0.582594,0.604218,0.622507,0.638474,0.485803,0.50945,0.531019,0.549793,0.530488,0.508478,0.640244,0.661344,0.682306,0.700311,0.682497,0.661809,0.510221,0.546869,0.581691,0.599396,0.619469,0.645549,0.669354,0.644241,0.618094,0.597206,0.577662,0.543532,0.520878,0.580969,0.59892,0.618987,0.659611,0.618227,0.597805,1
449,'2024/04/07 20:54:07:788',1,0.391762,0.39981,0.409833,0.432819,0.470135,0.512204,0.551447,0.591836,0.627876,0.659171,0.691246,0.719369,0.737022,0.745842,0.749557,0.754188,0.432937,0.459788,0.497368,0.53714,0.572955,0.627747,0.658202,0.691204,0.720562,0.737599,0.603074,0.605984,0.609742,0.612629,0.564046,0.584727,0.606213,0.624358,0.640254,0.482574,0.504631,0.526562,0.546102,0.526577,0.50401,0.64104,0.661629,0.681839,0.699869,0.682068,0.661948,0.508278,0.547115,0.58252,0.600723,0.620631,0.645947,0.669405,0.644427,0.618215,0.597642,0.578035,0.543059,0.518798,0.581438,0.600134,0.619723,0.658964,0.618733,0.598933,1
450,'2024/04/07 20:54:07:819',1,0.393094,0.401231,0.411442,0.433397,0.468982,0.50906,0.548048,0.588658,0.626505,0.657926,0.690244,0.71863,0.736119,0.745741,0.749797,0.754672,0.432794,0.460437,0.497903,0.53728,0.573188,0.623348,0.653665,0.687077,0.717727,0.735902,0.600446,0.603269,0.606611,0.60931,0.561193,0.581386,0.603256,0.621798,0.637835,0.481784,0.503933,0.525601,0.544076,0.525111,0.502851,0.638493,0.658947,0.679192,0.697456,0.679488,0.659487,0.509215,0.547022,0.58194,0.598941,0.617896,0.643835,0.667374,0.642357,0.616069,0.596079,0.577369,0.543572,0.519636,0.580709,0.598288,0.617219,0.657454,0.616503,0.59717,1
451,'2024/04/07 20:54:07:852',1,0.390847,0.399278,0.410944,0.434199,0.471675,0.513139,0.552362,0.592849,0.629793,0.660271,0.690721,0.718957,0.736439,0.746317,0.750689,0.754921,0.435933,0.461795,0.498208,0.537938,0.574079,0.626697,0.656172,0.689547,0.719419,0.737284,0.602429,0.605053,0.608165,0.610686,0.561658,0.582635,0.60504,0.624453,0.641426,0.48558,0.507142,0.528071,0.547647,0.528374,0.507153,0.640694,0.661376,0.680864,0.698838,0.681017,0.661645,0.510433,0.546796,0.581994,0.600605,0.618993,0.644759,0.667278,0.643547,0.61821,0.598747,0.578354,0.544023,0.519739,0.581273,0.600249,0.618678,0.657525,0.617995,0.599272,1
452,'2024/04/07 20:54:07:919',1,0.390995,0.400435,0.411502,0.434736,0.4708,0.512282,0.550184,0.589935,0.626579,0.65836,0.690466,0.718944,0.737369,0.747283,0.752217,0.756172,0.433069,0.459785,0.497064,0.536654,0.572888,0.623043,0.654582,0.688657,0.719033,0.738839,0.600425,0.602685,0.605615,0.608045,0.561827,0.581621,0.602857,0.620708,0.636518,0.48304,0.505746,0.527495,0.547823,0.527369,0.505174,0.638035,0.658998,0.679387,0.698077,0.67993,0.659503,0.509929,0.546119,0.580967,0.598557,0.61693,0.64306,0.666395,0.641186,0.615136,0.595739,0.576532,0.542875,0.520397,0.580203,0.597971,0.616317,0.656009,0.615652,0.596707,1
453,'2024/04/07 20:54:07:952',1,0.387868,0.396474,0.407653,0.431771,0.469687,0.511585,0.552055,0.593087,0.628829,0.65958,0.691992,0.719945,0.73798,0.747009,0.749701,0.752932,0.434302,0.461883,0.499218,0.538335,0.573978,0.628734,0.6592,0.691785,0.72008,0.736348,0.603614,0.606412,0.609898,0.612895,0.561711,0.583765,0.60674,0.625523,0.641605,0.482611,0.505328,0.527082,0.546446,0.5272,0.505002,0.63846,0.659733,0.679884,0.698309,0.680828,0.660635,0.509603,0.546908,0.583399,0.600964,0.621401,0.647544,0.669333,0.646337,0.620391,0.598792,0.579251,0.543629,0.519378,0.58268,0.600344,0.620883,0.659143,0.620083,0.599108,1
454,'2024/04/07 20:54:07:985',1,0.389966,0.398806,0.409099,0.431944,0.468689,0.511168,0.551654,0.593135,0.63025,0.661212,0.692484,0.719258,0.736144,0.745217,0.749265,0.752987,0.432597,0.46006,0.497569,0.537173,0.573581,0.624272,0.65391,0.686805,0.716829,0.735762,0.601138,0.604298,0.608119,0.611524,0.563285,0.58347,0.605332,0.623676,0.640054,0.482542,0.504365,0.525667,0.545633,0.525197,0.503705,0.639284,0.659579,0.679599,0.697721,0.68003,0.660119,0.511819,0.549663,0.583612,0.601628,0.619468,0.643593,0.667191,0.642994,0.619196,0.600219,0.580414,0.547612,0.521974,0.582495,0.601093,0.618993,0.657334,0.619011,0.600942,1
455,'2024/04/07 20:54:08:019',1,0.391782,0.40072,0.411374,0.433894,0.46956,0.509876,0.548777,0.590326,0.629003,0.661444,0.693455,0.721903,0.740595,0.749538,0.752454,0.755656,0.432133,0.457826,0.495604,0.536472,0.573825,0.622743,0.653444,0.688149,0.71956,0.738011,0.601242,0.604006,0.607371,0.610425,0.562106,0.583052,0.605173,0.623728,0.64031,0.482675,0.505192,0.526601,0.546801,0.526903,0.504983,0.640213,0.659802,0.679638,0.698257,0.680585,0.660621,0.50897,0.546704,0.583101,0.60173,0.621533,0.648369,0.671306,0.647971,0.621217,0.600309,0.579783,0.544316,0.519855,0.581938,0.601189,0.620896,0.661116,0.621325,0.601101,1
456,'2024/04/07 20:54:08:051',1,0.389963,0.398327,0.409434,0.432856,0.470336,0.513095,0.552445,0.591836,0.628444,0.659249,0.690895,0.718846,0.736939,0.746795,0.75034,0.753354,0.433166,0.461285,0.498057,0.536729,0.572031,0.624348,0.654636,0.68755,0.717593,0.737044,0.600465,0.603173,0.606409,0.609209,0.562164,0.582273,0.603907,0.621839,0.637815,0.481882,0.504465,0.526132,0.545648,0.526306,0.504078,0.638115,0.659163,0.679296,0.697445,0.679301,0.659231,0.511621,0.549438,0.582738,0.600561,0.618727,0.6433,0.666465,0.642402,0.618232,0.59908,0.579632,0.546801,0.522214,0.581633,0.600002,0.618246,0.656394,0.618253,0.599833,1
457,'2024/04/07 20:54:08:084',1,0.390506,0.398913,0.40977,0.432634,0.468531,0.510954,0.550381,0.590177,0.626875,0.657842,0.688504,0.717123,0.736362,0.746564,0.751594,0.756777,0.436968,0.46381,0.501134,0.540638,0.576111,0.622152,0.653366,0.68716,0.717598,0.736504,0.600875,0.603255,0.605959,0.608383,0.560668,0.581379,0.603363,0.622194,0.639273,0.485057,0.506747,0.528378,0.547249,0.528186,0.506502,0.639476,0.659218,0.67885,0.696889,0.678981,0.659507,0.509992,0.546474,0.580777,0.599428,0.618633,0.643462,0.667442,0.642347,0.617878,0.597791,0.577625,0.544314,0.520768,0.579891,0.598951,0.618032,0.657139,0.617874,0.598433,1
458,'2024/04/07 20:54:08:116',1,0.387865,0.395901,0.407119,0.430347,0.465926,0.506336,0.545723,0.586131,0.623793,0.654802,0.686912,0.715768,0.73468,0.745028,0.748979,0.753497,0.436458,0.463465,0.500696,0.54009,0.574986,0.626369,0.655758,0.688667,0.71735,0.734895,0.601084,0.603411,0.606272,0.608865,0.560754,0.580967,0.602691,0.621791,0.638649,0.484273,0.506995,0.528204,0.547783,0.528162,0.506431,0.639448,0.659381,0.679126,0.697133,0.679393,0.659704,0.507358,0.545128,0.580726,0.598667,0.617037,0.642217,0.666159,0.639929,0.614545,0.595454,0.575979,0.541838,0.517584,0.579482,0.597903,0.616185,0.656744,0.615405,0.596585,1
459,'2024/04/07 20:54:08:150',1,0.388866,0.396942,0.408134,0.43261,0.469572,0.510464,0.549528,0.590359,0.628686,0.66031,0.691372,0.718714,0.736083,0.745518,0.748639,0.75201,0.433996,0.46169,0.498729,0.537903,0.573422,0.625525,0.65559,0.687681,0.716529,0.734867,0.60195,0.604658,0.608021,0.611138,0.561738,0.582831,0.604781,0.623639,0.640105,0.484425,0.50661,0.527912,0.546738,0.527447,0.505911,0.638509,0.658546,0.678113,0.695767,0.678453,0.659139,0.510114,0.547009,0.581715,0.600965,0.62005,0.643832,0.665672,0.642438,0.618696,0.598677,0.577521,0.543838,0.519244,0.580508,0.600337,0.619288,0.65631,0.619088,0.599606,1
460,'2024/04/07 20:54:08:183',1,0.391832,0.399726,0.409878,0.432117,0.467647,0.508267,0.54764,0.588961,0.626218,0.658211,0.689226,0.717486,0.735443,0.744677,0.749238,0.753009,0.435173,0.461398,0.498236,0.537306,0.572861,0.627724,0.658356,0.691513,0.719846,0.736539,0.602132,0.604078,0.606887,0.609248,0.561477,0.582363,0.603966,0.622593,0.639288,0.483587,0.506471,0.527552,0.546602,0.527093,0.505775,0.64067,0.661387,0.680646,0.698445,0.681108,0.662124,0.511171,0.546776,0.581314,0.599327,0.618601,0.643363,0.665429,0.641447,0.616494,0.596475,0.57672,0.543957,0.520356,0.580323,0.598638,0.617851,0.656536,0.616751,0.597185,1
461,'2024/04/07 20:54:08:217',1,0.391608,0.399812,0.410053,0.431659,0.467433,0.509224,0.549157,0.5903,0.629081,0.661466,0.693128,0.719983,0.736901,0.746125,0.749166,0.752259,0.432896,0.459136,0.495963,0.53533,0.570671,0.626665,0.655304,0.687271,0.716422,0.735086,0.600796,0.603723,0.607133,0.610215,0.56212,0.582721,0.60461,0.623402,0.64013,0.483015,0.504472,0.526324,0.54645,0.526714,0.504244,0.638795,0.659961,0.680016,0.698009,0.680185,0.660255,0.511364,0.549977,0.5843,0.601368,0.620021,0.644181,0.667927,0.643698,0.619264,0.5997,0.580766,0.547463,0.521235,0.5832,0.600805,0.619379,0.657806,0.619237,0.600394,1
462,'2024/04/07 20:54:08:250',1,0.389555,0.397939,0.408686,0.432039,0.468372,0.509602,0.549222,0.590382,0.628982,0.659881,0.69074,0.717908,0.73542,0.744967,0.749103,0.75416,0.430771,0.458722,0.496936,0.537921,0.574608,0.623455,0.653767,0.687329,0.718217,0.736869,0.60115,0.603617,0.606628,0.609225,0.559543,0.580691,0.603436,0.622492,0.639313,0.480365,0.502811,0.52462,0.544918,0.524808,0.502449,0.639724,0.660872,0.681173,0.699645,0.681056,0.660716,0.508258,0.546616,0.581423,0.599393,0.61755,0.642483,0.666483,0.641282,0.616399,0.597274,0.577565,0.543779,0.518611,0.58036,0.598689,0.61695,0.656333,0.616502,0.597892,1
463,'2024/04/07 20:54:08:282',1,0.386287,0.395436,0.407245,0.43144,0.468609,0.511301,0.551643,0.592761,0.629645,0.659476,0.690519,0.717552,0.734971,0.744299,0.747894,0.751819,0.431589,0.45853,0.495142,0.534627,0.569711,0.62484,0.655303,0.68833,0.718243,0.73625,0.601349,0.604139,0.607543,0.610577,0.560389,0.58165,0.604019,0.623254,0.639722,0.481207,0.503385,0.524553,0.544697,0.525053,0.503496,0.636864,0.658178,0.677996,0.696432,0.677981,0.658528,0.508663,0.54655,0.581318,0.60019,0.619361,0.643906,0.666181,0.642879,0.618532,0.598056,0.577865,0.543184,0.518497,0.580432,0.599787,0.618898,0.656312,0.618415,0.598925,1
464,'2024/04/07 20:54:08:316',1,0.393076,0.401584,0.411521,0.434137,0.470544,0.512413,0.551012,0.590381,0.626418,0.657321,0.68893,0.71827,0.737392,0.747635,0.751683,0.756201,0.435199,0.460752,0.497495,0.536481,0.572651,0.627196,0.657222,0.690486,0.719458,0.738245,0.602933,0.604964,0.607932,0.610546,0.562275,0.583289,0.605298,0.623452,0.639298,0.486582,0.508837,0.529104,0.548721,0.529157,0.508164,0.640538,0.660958,0.679615,0.697864,0.679875,0.661363,0.51143,0.548138,0.582541,0.600841,0.619488,0.64423,0.66795,0.643804,0.619281,0.599368,0.579727,0.545895,0.521073,0.582008,0.600352,0.619143,0.658235,0.619047,0.599607,1
465,'2024/04/07 20:54:08:346',1,0.391887,0.399633,0.410118,0.433531,0.469729,0.510647,0.550084,0.590662,0.627806,0.66059,0.693546,0.720882,0.738103,0.747082,0.751301,0.756083,0.433044,0.459642,0.49628,0.536039,0.572846,0.624245,0.654949,0.688581,0.718678,0.738151,0.600757,0.6031,0.606368,0.609329,0.561287,0.581254,0.602957,0.621887,0.6384,0.483122,0.505825,0.527896,0.547726,0.527293,0.505034,0.638373,0.659496,0.679661,0.698784,0.679594,0.659539,0.509197,0.546661,0.581845,0.600699,0.620454,0.645401,0.668212,0.644891,0.620462,0.599777,0.57939,0.544338,0.518835,0.581248,0.600397,0.619968,0.65875,0.620344,0.600238,1
466,'2024/04/07 20:54:08:379',1,0.39306,0.401992,0.412245,0.434578,0.469396,0.509932,0.549663,0.590327,0.626941,0.65891,0.690021,0.718872,0.737793,0.747435,0.75197,0.756387,0.43191,0.460527,0.498516,0.53822,0.574657,0.625107,0.654145,0.68683,0.715824,0.736547,0.601716,0.604149,0.607289,0.610224,0.562804,0.583182,0.604403,0.622288,0.638108,0.483318,0.506506,0.527903,0.547037,0.527647,0.506131,0.639273,0.659453,0.678607,0.697226,0.679251,0.660151,0.509731,0.548014,0.582697,0.60037,0.619781,0.64454,0.666857,0.642787,0.61844,0.598318,0.578826,0.54477,0.519639,0.581683,0.599811,0.619203,0.657832,0.618427,0.598671,1
467,'2024/04/07 20:54:08:412',1,0.391337,0.398476,0.40875,0.433448,0.471888,0.514808,0.553227,0.592445,0.629692,0.660446,0.691492,0.718946,0.737048,0.747654,0.752552,0.756262,0.435792,0.462433,0.500232,0.540093,0.574972,0.630041,0.659977,0.692964,0.721406,0.738139,0.603617,0.605553,0.608131,0.610198,0.562762,0.583264,0.604489,0.623272,0.639879,0.484689,0.507539,0.529008,0.549037,0.529179,0.507032,0.640735,0.662647,0.682966,0.700019,0.682729,0.662509,0.509962,0.54735,0.582819,0.600675,0.619645,0.645579,0.669266,0.644597,0.618884,0.598951,0.578969,0.544563,0.51957,0.582074,0.600215,0.619114,0.65925,0.618892,0.599521,1
468,'2024/04/07 20:54:08:444',1,0.392221,0.399643,0.410592,0.433079,0.467711,0.508873,0.546915,0.586221,0.622628,0.653736,0.685037,0.714322,0.732839,0.742209,0.747387,0.752122,0.432098,0.459496,0.496582,0.536052,0.572981,0.626768,0.657537,0.691369,0.720096,0.737024,0.600552,0.602418,0.604805,0.606738,0.559552,0.580046,0.601397,0.619919,0.636785,0.483704,0.506626,0.527482,0.547196,0.527376,0.505714,0.637879,0.658436,0.677873,0.695753,0.677978,0.658292,0.509663,0.544984,0.578711,0.597703,0.616827,0.642135,0.664539,0.640767,0.615864,0.595828,0.57519,0.542926,0.520593,0.577817,0.597164,0.616384,0.654816,0.616071,0.596457,1
469,'2024/04/07 20:54:08:478',1,0.389862,0.398478,0.410035,0.433973,0.471387,0.513664,0.553297,0.593297,0.629123,0.658838,0.689477,0.716995,0.73501,0.745393,0.749823,0.754005,0.433041,0.46018,0.496891,0.53594,0.572117,0.627563,0.657604,0.691373,0.71996,0.7359,0.601896,0.604472,0.607691,0.610417,0.562139,0.582568,0.604044,0.622116,0.638147,0.484254,0.505911,0.52663,0.545227,0.526362,0.505324,0.639302,0.659319,0.67879,0.696411,0.67905,0.659577,0.509692,0.545129,0.58055,0.599586,0.61925,0.645373,0.667117,0.644333,0.618826,0.598232,0.577668,0.542605,0.51911,0.580056,0.599223,0.618884,0.656998,0.618674,0.598619,1
